date,Sentiment score,Relatedness,score
2021/11/29,-70,20,1
2021/11/29,-80,10,1
2021/11/29,10,80,1
2021/11/29,-10,20,1
2021/11/29,20,60,1
2021/11/29,20,40,1
2021/11/29,60,70,1
2021/11/29,65,40,1
2021/11/29,-20,30,1
2021/11/29,70,80,1
2021/11/29,-60,20,1
2021/11/29,60,75,1
2021/11/29,70,80,1
2021/11/29,-80,20,1
2021/11/29,-60,30,1
2021/11/29,-60,45,1
2021/11/29,60,70,1
2021/11/29,30,60,1
2021/11/29,-80,60,1
2021/11/29,10,70,1
2021/11/29,0,20,1
2021/11/29,75,40,1
2021/11/29,0,20,1
2021/11/29,-80,60,1
2021/11/29,-90,50,1
2021/11/29,60,40,1
2021/11/29,-80,10,1
2021/11/29,-80,30,1
2021/11/29,-70,30,1
2021/11/29,70,80,1
2021/11/29,-70,60,1
2021/11/29,50,80,1
2021/11/29,80,60,1
2021/11/29,-70,60,1
2021/11/30,-80,40,1
2021/11/30,80,90,1
2021/11/30,70,50,1
2021/11/30,10,30,1
2021/11/30,-80,10,1
2021/11/30,70,80,1
2021/11/30,60,80,1
2021/11/30,0,20,1
2021/11/30,-50,30,1
2021/11/30,-70,85,1
2021/11/30,70,20,1
2021/11/30,-60,40,1
2021/11/30,50,80,1
2021/11/30,-70,50,1
2021/11/30,-80,20,1
2021/11/30,50,20,1
2021/11/30,-70,60,1
2021/11/30,-70,30,1
2021/11/30,70,80,1
2021/11/30,-70,60,1
2021/11/30,-70,20,1
2021/11/30,-70,30,1
2021/11/30,70,20,1
2021/11/30,50,30,1
2021/11/30,-80,20,1
2021/11/30,80,90,1
2021/11/30,10,70,1
2021/11/30,60,70,1
2021/11/30,-30,60,1
2021/11/30,50,20,1
2021/11/30,-40,10,1
2021/12/1,-70,80,1
2021/12/1,-30,50,1
2021/12/1,-70,80,1
2021/12/1,-50,30,1
2021/12/1,-50,20,1
2021/12/1,-80,30,1
2021/12/1,-10,20,1
2021/12/1,-80,90,1
2021/12/1,-80,60,1
2021/12/1,-90,80,1
2021/12/1,-30,70,1
2021/12/1,-30,20,1
2021/12/1,-80,20,1
2021/12/1,80,70,1
2021/12/1,30,60,1
2021/12/1,-10,30,1
2021/12/1,40,60,1
2021/12/1,70,90,1
2021/12/1,20,60,1
2021/12/1,80,90,1
2021/12/1,10,20,1
2021/12/1,-65,75,1
2021/12/1,-90,10,1
2021/12/1,-70,85,1
2021/12/1,85,95,1
2021/12/1,-30,60,1
2021/12/1,70,90,1
2021/12/1,-80,20,1
2021/12/1,-70,40,1
2021/12/1,-80,60,1
2021/12/1,-5,70,1
2021/12/1,-80,60,1
2021/12/1,60,30,1
2021/12/1,60,50,1
2021/12/1,40,60,1
2021/12/1,50,70,1
2021/12/1,20,10,1
2021/12/1,-80,30,1
2021/12/1,-80,30,1
2021/12/1,-95,75,1
2021/12/2,-5,20,1
2021/12/2,20,60,1
2021/12/2,20,30,1
2021/12/2,-70,85,1
2021/12/2,20,10,1
2021/12/2,60,80,1
2021/12/2,10,30,1
2021/12/2,60,75,1
2021/12/2,50,70,1
2021/12/2,-80,20,1
2021/12/2,-60,10,1
2021/12/2,-70,60,1
2021/12/2,-70,60,1
2021/12/2,40,60,1
2021/12/2,-70,80,1
2021/12/2,0,10,1
2021/12/2,-70,80,1
2021/12/2,-70,90,1
2021/12/2,-10,5,1
2021/12/3,80,90,1
2021/12/3,0,60,1
2021/12/3,-80,30,1
2021/12/3,-70,80,1
2021/12/3,-10,20,1
2021/12/3,-60,70,1
2021/12/3,10,20,1
2021/12/3,0,0,1
2021/12/3,60,30,1
2021/12/3,-50,30,1
2021/12/3,-20,70,1
2021/12/3,-80,20,1
2021/12/3,-70,50,1
2021/12/3,80,30,1
2021/12/3,60,75,1
2021/12/3,80,90,1
2021/12/3,0,30,1
2021/12/3,50,80,1
2021/12/3,10,30,1
2021/12/3,-70,30,1
2021/12/3,80,90,1
2021/12/3,50,40,1
2021/12/3,40,20,1
2021/12/3,-70,60,1
2021/12/3,-60,30,1
2021/12/3,70,80,1
2021/12/3,-70,30,1
2021/12/4,20,60,1
2021/12/4,-80,60,1
2021/12/4,0,10,1
2021/12/5,70,80,1
2021/12/5,-70,60,1
2021/12/5,-80,20,1
2021/12/5,0,60,1
2021/12/5,50,70,1
2021/12/6,-75,60,1
2021/12/6,60,80,1
2021/12/6,80,70,1
2021/12/6,50,20,1
2021/12/6,-70,20,1
2021/12/6,-80,20,1
2021/12/6,35,70,1
2021/12/6,-50,60,1
2021/12/6,10,40,1
2021/12/6,-70,40,1
2021/12/6,15,40,1
2021/12/6,-70,30,1
2021/12/6,20,60,1
2021/12/6,-80,30,1
2021/12/7,-80,20,1
2021/12/7,80,70,1
2021/12/7,-70,30,1
2021/12/7,55,70,1
2021/12/7,-80,60,1
2021/12/7,-50,20,1
2021/12/7,10,20,1
2021/12/7,70,80,1
2021/12/7,0,20,1
2021/12/7,-70,20,1
2021/12/7,75,95,1
2021/12/7,40,60,1
2021/12/7,-70,80,1
2021/12/7,-40,60,1
2021/12/7,-70,10,1
2021/12/7,70,80,1
2021/12/7,50,60,1
2021/12/7,50,80,1
2021/12/7,-70,30,1
2021/12/7,75,10,1
2021/12/7,-40,60,1
2021/12/7,0,20,1
2021/12/7,-30,10,1
2021/12/7,-70,60,1
2021/12/7,-80,30,1
2021/12/7,-80,10,1
2021/12/7,-50,70,1
2021/12/7,-80,50,1
2021/12/8,65,85,1
2021/12/8,0,10,1
2021/12/8,60,40,1
2021/12/8,-80,85,1
2021/12/8,-50,10,1
2021/12/8,-70,75,1
2021/12/8,80,70,1
2021/12/8,60,80,1
2021/12/8,70,85,1
2021/12/8,-70,20,1
2021/12/8,60,85,1
2021/12/8,-80,90,1
2021/12/8,80,50,1
2021/12/8,10,60,1
2021/12/8,10,60,1
2021/12/8,70,80,1
2021/12/8,80,90,1
2021/12/8,80,20,1
2021/12/8,-70,50,1
2021/12/8,60,80,1
2021/12/8,0,10,1
2021/12/8,-70,20,1
2021/12/9,60,30,1
2021/12/9,-90,10,1
2021/12/9,-60,50,1
2021/12/9,-30,70,1
2021/12/9,-70,60,1
2021/12/9,0,20,1
2021/12/9,-60,20,1
2021/12/9,-70,20,1
2021/12/9,-30,50,1
2021/12/9,0,0,1
2021/12/9,60,80,1
2021/12/9,90,50,1
2021/12/9,70,40,1
2021/12/9,28,80,1
2021/12/9,-90,80,1
2021/12/9,-90,80,1
2021/12/9,-10,20,1
2021/12/9,-70,60,1
2021/12/9,30,60,1
2021/12/9,20,5,1
2021/12/9,50,70,1
2021/12/9,-60,20,1
2021/12/9,10,20,1
2021/12/9,-80,60,1
2021/12/9,90,80,1
2021/12/9,30,60,1
2021/12/9,50,70,1
2021/12/9,10,20,1
2021/12/9,-70,20,1
2021/12/9,-30,70,1
2021/12/10,0,10,1
2021/12/10,10,20,1
2021/12/10,-70,30,1
2021/12/10,-70,20,1
2021/12/10,-80,20,1
2021/12/10,-30,60,1
2021/12/10,-80,85,1
2021/12/10,70,20,1
2021/12/10,-20,30,1
2021/12/10,-70,60,1
2021/12/10,0,20,1
2021/12/10,-50,20,1
2021/12/10,60,70,1
2021/12/10,-40,70,1
2021/12/10,-80,90,1
2021/12/10,-70,40,1
2021/12/10,-70,40,1
2021/12/10,-70,90,1
2021/12/10,-10,20,1
2021/12/10,70,50,1
2021/12/10,-70,60,1
2021/12/10,70,80,1
2021/12/10,70,60,1
2021/12/10,50,70,1
2021/12/10,0,20,1
2021/12/10,70,80,1
2021/12/10,-80,30,1
2021/12/10,-80,70,1
2021/12/10,-50,30,1
2021/12/10,10,50,1
2021/12/10,-70,80,1
2021/12/10,50,65,1
2021/12/10,-10,60,1
2021/12/10,-60,70,1
2021/12/10,50,70,1
2021/12/10,-60,70,1
2021/12/10,-80,20,1
2021/12/10,50,20,1
2021/12/10,70,50,1
2021/12/10,10,20,1
2021/12/10,-10,30,1
2021/12/10,-70,30,1
2021/12/10,0,50,1
2021/12/10,-60,20,1
2021/12/10,-70,40,1
2021/12/10,80,90,1
2021/12/10,60,70,1
2021/12/10,-70,20,1
2021/12/10,60,80,1
2021/12/10,0,20,1
2021/12/10,0,20,1
2021/12/10,-70,80,1
2021/12/10,-70,30,1
2021/12/10,-50,20,1
2021/12/10,30,20,1
2021/12/10,50,20,1
2021/12/10,-80,20,1
2021/12/10,-70,85,1
2021/12/10,0,50,1
2021/12/10,-70,20,1
2021/12/10,0,50,1
2021/12/10,-70,20,1
2021/12/10,20,75,1
2021/12/10,30,50,1
2021/12/10,-70,80,1
2021/12/10,-70,20,1
2021/12/10,-80,70,1
2021/12/10,50,70,1
2021/12/10,-40,10,1
2021/12/10,-10,60,1
2021/12/10,-70,20,1
2021/12/10,-70,90,1
2021/12/10,0,50,1
2021/12/10,-80,60,1
2021/12/10,80,90,1
2021/12/10,-70,80,1
2021/12/10,-50,80,1
2021/12/10,60,70,1
2021/12/10,-80,20,1
2021/12/10,40,10,1
2021/12/10,-60,30,1
2021/12/10,75,85,1
2021/12/10,70,80,1
2021/12/10,75,90,1
2021/12/10,50,30,1
2021/12/10,50,70,1
2021/12/10,-70,50,1
2021/12/10,50,20,1
2021/12/10,0,50,1
2021/12/10,20,60,1
2021/12/10,0,0,1
2021/12/10,0,50,1
2021/12/10,-70,20,1
2021/12/11,50,70,1
2021/12/11,-70,60,1
2021/12/11,-30,80,1
2021/12/11,-80,70,1
2021/12/11,-80,70,1
2021/12/11,20,60,1
2021/12/11,-60,20,1
2021/12/11,50,20,1
2021/12/11,70,85,1
2021/12/11,40,70,1
2021/12/11,-75,60,1
2021/12/11,-70,50,1
2021/12/11,-30,60,1
2021/12/11,-60,30,1
2021/12/11,30,20,1
2021/12/12,-60,80,1
2021/12/12,50,70,1
2021/12/12,60,80,1
2021/12/12,60,90,1
2021/12/12,-70,85,1
2021/12/12,-30,75,1
2021/12/12,70,90,1
2021/12/12,0,50,1
2021/12/12,30,10,1
2021/12/12,70,80,1
2021/12/13,-65,20,1
2021/12/13,-80,20,1
2021/12/13,-70,30,1
2021/12/13,-60,20,1
2021/12/13,80,90,1
2021/12/13,30,60,1
2021/12/13,60,70,1
2021/12/13,10,50,1
2021/12/13,-50,40,1
2021/12/13,30,70,1
2021/12/13,-70,50,1
2021/12/13,-70,20,1
2021/12/13,70,30,1
2021/12/13,-30,10,1
2021/12/13,70,60,1
2021/12/13,50,30,1
2021/12/13,-70,80,1
2021/12/13,-40,20,1
2021/12/13,60,80,1
2021/12/13,-60,75,1
2021/12/14,-60,80,1
2021/12/14,-60,80,1
2021/12/14,70,60,1
2021/12/14,60,80,1
2021/12/14,-50,20,1
2021/12/14,-90,20,1
2021/12/14,80,70,1
2021/12/14,-80,60,1
2021/12/14,70,80,1
2021/12/14,50,70,1
2021/12/14,-60,80,1
2021/12/14,80,70,1
2021/12/14,30,10,1
2021/12/14,50,75,1
2021/12/14,-60,80,1
2021/12/14,-60,80,1
2021/12/14,-80,90,1
2021/12/14,75,90,1
2021/12/14,-70,60,1
2021/12/14,-70,30,1
2021/12/14,0,20,1
2021/12/14,-40,20,1
2021/12/14,-60,40,1
2021/12/15,-50,30,1
2021/12/15,80,70,1
2021/12/15,60,80,1
2021/12/15,50,10,1
2021/12/15,-80,50,1
2021/12/15,10,30,1
2021/12/15,-80,60,1
2021/12/15,-80,60,1
2021/12/15,60,80,1
2021/12/15,-20,60,1
2021/12/15,-80,20,1
2021/12/15,50,80,1
2021/12/15,-80,60,1
2021/12/15,50,20,1
2021/12/15,50,80,1
2021/12/15,0,0,1
2021/12/15,-80,10,1
2021/12/15,-80,70,1
2021/12/15,70,90,1
2021/12/15,-60,10,1
2021/12/15,0,0,1
2021/12/15,0,30,1
2021/12/15,-70,80,1
2021/12/15,-70,20,1
2021/12/15,-60,80,1
2021/12/15,60,80,1
2021/12/15,-70,85,1
2021/12/15,-80,60,1
2021/12/15,20,50,1
2021/12/15,-80,70,1
2021/12/15,-80,90,1
2021/12/15,80,60,1
2021/12/15,-70,20,1
2021/12/15,70,50,1
2021/12/15,0,10,1
2021/12/15,-70,20,1
2021/12/15,20,60,1
2021/12/15,80,90,1
2021/12/15,45,20,1
2021/12/15,-80,30,1
2021/12/15,-80,20,1
2021/12/15,-80,20,1
2021/12/15,70,90,1
2021/12/15,-70,20,1
2021/12/15,-80,10,1
2021/12/15,-80,60,1
2021/12/16,70,80,1
2021/12/16,-20,10,1
2021/12/16,10,50,1
2021/12/16,80,70,1
2021/12/16,-80,90,1
2021/12/16,-80,20,1
2021/12/16,-80,70,1
2021/12/16,-70,50,1
2021/12/16,80,60,1
2021/12/16,-75,10,1
2021/12/16,-80,30,1
2021/12/16,60,80,1
2021/12/16,-70,50,1
2021/12/16,0,0,1
2021/12/16,30,10,1
2021/12/16,10,70,1
2021/12/16,0,40,1
2021/12/16,40,60,1
2021/12/16,-50,70,1
2021/12/16,0,50,1
2021/12/16,60,40,1
2021/12/16,-60,10,1
2021/12/16,70,50,1
2021/12/16,-20,70,1
2021/12/16,15,5,1
2021/12/16,80,20,1
2021/12/16,0,10,1
2021/12/16,-50,10,1
2021/12/16,-10,20,1
2021/12/16,0,60,1
2021/12/16,-85,70,1
2021/12/16,-70,60,1
2021/12/16,30,50,1
2021/12/16,-80,60,1
2021/12/16,-50,70,1
2021/12/16,80,70,1
2021/12/16,35,50,1
2021/12/16,10,80,1
2021/12/16,-70,40,1
2021/12/16,-30,70,1
2021/12/16,75,40,1
2021/12/16,-80,20,1
2021/12/16,-70,80,1
2021/12/17,-70,50,1
2021/12/17,70,80,1
2021/12/17,-20,70,1
2021/12/17,70,60,1
2021/12/17,-70,30,1
2021/12/17,0,20,1
2021/12/17,-80,20,1
2021/12/17,-80,60,1
2021/12/17,-50,30,1
2021/12/17,50,80,1
2021/12/17,-80,20,1
2021/12/17,-70,20,1
2021/12/17,0,20,1
2021/12/17,-50,70,1
2021/12/17,0,10,1
2021/12/17,0,10,1
2021/12/17,-80,10,1
2021/12/17,-70,5,1
2021/12/17,0,50,1
2021/12/17,-40,10,1
2021/12/17,-70,20,1
2021/12/17,-70,10,1
2021/12/17,-80,20,1
2021/12/17,-60,20,1
2021/12/17,-80,90,1
2021/12/17,-10,20,1
2021/12/17,-80,50,1
2021/12/17,-70,20,1
2021/12/17,70,90,1
2021/12/17,70,85,1
2021/12/17,20,60,1
2021/12/17,30,70,1
2021/12/17,20,50,1
2021/12/17,10,50,1
2021/12/17,30,70,1
2021/12/17,0,60,1
2021/12/17,10,20,1
2021/12/17,-80,60,1
2021/12/17,80,60,1
2021/12/17,-60,20,1
2021/12/17,50,75,1
2021/12/17,-70,10,1
2021/12/17,-70,60,1
2021/12/17,50,20,1
2021/12/17,60,85,1
2021/12/17,-70,75,1
2021/12/17,70,80,1
2021/12/17,5,70,1
2021/12/17,-20,40,1
2021/12/17,-30,20,1
2021/12/17,-75,10,1
2021/12/17,-80,20,1
2021/12/17,-80,60,1
2021/12/18,60,80,1
2021/12/18,-30,60,1
2021/12/18,10,50,1
2021/12/18,0,10,1
2021/12/18,-70,80,1
2021/12/18,30,80,1
2021/12/19,-20,40,1
2021/12/19,70,85,1
2021/12/19,50,30,1
2021/12/19,-50,70,1
2021/12/19,-80,70,1
2021/12/19,20,70,1
2021/12/20,60,80,1
2021/12/20,80,90,1
2021/12/20,-90,20,1
2021/12/20,0,50,1
2021/12/20,-20,70,1
2021/12/20,-50,20,1
2021/12/20,-40,20,1
2021/12/20,70,60,1
2021/12/20,50,20,1
2021/12/20,-80,60,1
2021/12/20,65,80,1
2021/12/20,50,80,1
2021/12/20,60,30,1
2021/12/20,-70,20,1
2021/12/20,60,75,1
2021/12/20,60,70,1
2021/12/20,-50,70,1
2021/12/20,-70,30,1
2021/12/20,30,60,1
2021/12/20,10,70,1
2021/12/20,60,80,1
2021/12/20,-70,80,1
2021/12/20,0,50,1
2021/12/20,-60,20,1
2021/12/20,10,5,1
2021/12/20,75,80,1
2021/12/20,-80,90,1
2021/12/20,80,90,1
2021/12/20,-80,20,1
2021/12/20,5,30,1
2021/12/20,-70,30,1
2021/12/20,-80,30,1
2021/12/20,-80,40,1
2021/12/20,-70,50,1
2021/12/20,-80,65,1
2021/12/20,70,80,1
2021/12/20,20,60,1
2021/12/21,-60,70,1
2021/12/21,-70,50,1
2021/12/21,-70,30,1
2021/12/21,0,20,1
2021/12/21,-70,30,1
2021/12/21,70,80,1
2021/12/21,50,70,1
2021/12/21,-50,10,1
2021/12/21,0,20,1
2021/12/21,-70,50,1
2021/12/21,50,30,1
2021/12/21,-70,80,1
2021/12/21,0,50,1
2021/12/21,50,30,1
2021/12/21,0,20,1
2021/12/21,-80,30,1
2021/12/21,-85,70,1
2021/12/21,-70,20,1
2021/12/21,-70,30,1
2021/12/21,80,70,1
2021/12/21,20,5,1
2021/12/21,10,70,1
2021/12/21,50,20,1
2021/12/21,0,50,1
2021/12/21,60,75,1
2021/12/21,-80,30,1
2021/12/21,-70,60,1
2021/12/21,60,40,1
2021/12/21,-50,20,1
2021/12/22,-80,70,1
2021/12/22,-80,30,1
2021/12/22,70,50,1
2021/12/22,60,80,1
2021/12/22,-90,85,1
2021/12/22,0,10,1
2021/12/22,60,20,1
2021/12/22,-70,30,1
2021/12/22,-80,10,1
2021/12/22,-60,20,1
2021/12/22,-60,50,1
2021/12/22,30,60,1
2021/12/22,-80,10,1
2021/12/22,50,30,1
2021/12/22,-10,20,1
2021/12/22,60,70,1
2021/12/22,50,70,1
2021/12/22,-50,20,1
2021/12/22,-70,80,1
2021/12/22,60,80,1
2021/12/22,20,40,1
2021/12/22,-80,50,1
2021/12/22,70,30,1
2021/12/22,-85,10,1
2021/12/22,-70,20,1
2021/12/22,-80,10,1
2021/12/22,10,40,1
2021/12/22,70,60,1
2021/12/22,-80,60,1
2021/12/22,-70,60,1
2021/12/22,30,60,1
2021/12/22,0,20,1
2021/12/22,0,20,1
2021/12/22,-70,60,1
2021/12/22,40,60,1
2021/12/23,50,80,1
2021/12/23,-50,30,1
2021/12/23,0,30,1
2021/12/23,-85,50,1
2021/12/23,-20,10,1
2021/12/23,-10,20,1
2021/12/23,-80,20,1
2021/12/23,70,90,1
2021/12/23,-70,50,1
2021/12/23,-70,20,1
2021/12/23,-50,30,1
2021/12/23,60,80,1
2021/12/23,-80,40,1
2021/12/23,-80,20,1
2021/12/23,70,30,1
2021/12/23,10,30,1
2021/12/23,10,40,1
2021/12/23,-80,60,1
2021/12/23,50,30,1
2021/12/23,80,70,1
2021/12/23,-70,40,1
2021/12/24,50,20,1
2021/12/24,-80,30,1
2021/12/24,50,70,1
2021/12/24,0,20,1
2021/12/24,70,60,1
2021/12/24,20,60,1
2021/12/24,-80,20,1
2021/12/24,-85,60,1
2021/12/24,-80,60,1
2021/12/24,-70,60,1
2021/12/24,50,20,1
2021/12/24,70,50,1
2021/12/24,-70,60,1
2021/12/24,-80,90,1
2021/12/24,-90,70,1
2021/12/24,10,30,1
2021/12/24,-40,20,1
2021/12/24,-20,60,1
2021/12/24,60,80,1
2021/12/24,80,70,1
2021/12/24,-20,60,1
2021/12/24,0,20,1
2021/12/24,-30,70,1
2021/12/24,-20,10,1
2021/12/24,20,60,1
2021/12/24,0,20,1
2021/12/24,60,70,1
2021/12/24,-80,70,1
2021/12/25,80,65,1
2021/12/25,50,75,1
2021/12/26,50,70,1
2021/12/26,60,30,1
2021/12/26,50,30,1
2021/12/26,0,50,1
2021/12/26,50,80,1
2021/12/27,-80,60,1
2021/12/27,-50,30,1
2021/12/27,20,60,1
2021/12/27,-80,40,1
2021/12/27,10,70,1
2021/12/27,50,20,1
2021/12/27,-80,60,1
2021/12/27,-70,30,1
2021/12/27,70,80,1
2021/12/27,-70,60,1
2021/12/27,-70,30,1
2021/12/27,-30,60,1
2021/12/27,-80,60,1
2021/12/27,-90,60,1
2021/12/27,-70,50,1
2021/12/27,-70,20,1
2021/12/27,30,80,1
2021/12/27,-90,20,1
2021/12/27,50,70,1
2021/12/28,20,80,1
2021/12/28,70,85,1
2021/12/28,-20,50,1
2021/12/28,0,60,1
2021/12/28,-70,30,1
2021/12/28,70,90,1
2021/12/28,0,20,1
2021/12/28,-20,60,1
2021/12/28,-15,30,1
2021/12/28,-80,60,1
2021/12/28,10,5,1
2021/12/28,-10,40,1
2021/12/28,-70,60,1
2021/12/28,70,85,1
2021/12/28,20,60,1
2021/12/28,-70,45,1
2021/12/28,-70,60,1
2021/12/28,35,70,1
2021/12/28,-60,30,1
2021/12/28,-60,10,1
2021/12/28,-70,50,1
2021/12/28,70,80,1
2021/12/28,0,10,1
2021/12/28,50,70,1
2021/12/28,0,10,1
2021/12/28,-70,20,1
2021/12/28,60,80,1
2021/12/28,20,70,1
2021/12/28,0,15,1
2021/12/28,-50,70,1
2021/12/28,60,20,1
2021/12/28,20,50,1
2021/12/28,-60,30,1
2021/12/29,-60,80,1
2021/12/29,0,50,1
2021/12/29,60,50,1
2021/12/29,-80,50,1
2021/12/29,-80,60,1
2021/12/29,-70,50,1
2021/12/29,20,60,1
2021/12/29,30,70,1
2021/12/29,60,20,1
2021/12/29,-80,60,1
2021/12/29,-90,10,1
2021/12/29,20,10,1
2021/12/29,-80,90,1
2021/12/29,20,50,1
2021/12/29,-80,20,1
2021/12/29,20,10,1
2021/12/29,30,40,1
2021/12/29,-75,80,1
2021/12/29,70,80,1
2021/12/29,20,60,1
2021/12/29,-70,30,1
2021/12/29,-70,30,1
2021/12/29,-80,50,1
2021/12/29,20,70,1
2021/12/29,-30,70,1
2021/12/29,-50,60,1
2021/12/29,-80,90,1
2021/12/29,60,70,1
2021/12/29,20,10,1
2021/12/29,-50,15,1
2021/12/29,-70,90,1
2021/12/30,-80,70,1
2021/12/30,0,20,1
2021/12/30,-70,30,1
2021/12/30,-70,30,1
2021/12/30,-80,20,1
2021/12/30,70,60,1
2021/12/30,-10,70,1
2021/12/30,-85,20,1
2021/12/30,-60,20,1
2021/12/30,-70,20,1
2021/12/30,-30,20,1
2021/12/30,-70,60,1
2021/12/30,0,10,1
2021/12/30,50,80,1
2021/12/30,-50,20,1
2021/12/30,-80,60,1
2021/12/30,-60,30,1
2021/12/30,50,80,1
2021/12/30,-80,60,1
2021/12/30,-80,20,1
2021/12/30,-30,60,1
2021/12/30,-60,30,1
2021/12/30,0,20,1
2021/12/30,5,30,1
2021/12/30,10,30,1
2021/12/30,50,70,1
2021/12/30,-60,40,1
2021/12/30,60,80,1
2021/12/30,70,60,1
2021/12/30,-50,20,1
2021/12/30,-15,10,1
2021/12/30,-70,30,1
2021/12/30,-70,30,1
2021/12/30,10,30,1
2021/12/30,10,60,1
2021/12/30,80,60,1
2021/12/30,-60,40,1
2021/12/30,65,20,1
2021/12/30,-80,30,1
2021/12/30,30,50,1
2021/12/30,-80,25,1
2021/12/30,-85,15,1
2021/12/30,-20,30,1
2021/12/30,60,80,1
2021/12/31,60,80,1
2021/12/31,25,70,1
2021/12/31,-60,80,1
2021/12/31,-30,50,1
2021/12/31,-65,70,1
2021/12/31,-60,80,1
2021/12/31,70,90,1
2021/12/31,-10,60,1
2021/12/31,70,10,1
2021/12/31,50,70,1
2021/12/31,-50,10,1
2021/12/31,10,60,1
2021/12/31,-50,60,1
2021/12/31,10,5,1
2021/12/31,0,0,1
2021/12/31,0,10,1
2021/12/31,50,80,1
2021/12/31,50,80,1
2021/12/31,0,40,1
2021/12/31,50,60,1
2021/12/31,-70,45,1
2021/12/31,-20,50,1
2021/12/31,20,50,1
2021/12/31,-50,70,1
2021/12/31,-60,30,1
2021/12/31,40,60,1
2021/12/31,80,90,1
2021/12/31,0,70,1
2022/1/1,80,90,1
2022/1/1,-80,20,1
2022/1/1,50,70,1
2022/1/1,80,90,1
2022/1/2,-30,60,1
2022/1/2,-60,70,1
2022/1/3,0,60,1
2022/1/3,-80,70,1
2022/1/3,20,10,1
2022/1/4,0,20,1
2022/1/4,-80,60,1
2022/1/4,50,30,1
2022/1/4,80,50,1
2022/1/4,80,60,1
2022/1/4,90,80,1
2022/1/4,-70,50,1
2022/1/4,-50,20,1
2022/1/4,-20,10,1
2022/1/4,50,20,1
2022/1/4,-70,60,1
2022/1/4,50,70,1
2022/1/4,20,60,1
2022/1/4,50,25,1
2022/1/4,-80,60,1
2022/1/5,80,90,1
2022/1/5,80,70,1
2022/1/5,50,70,1
2022/1/5,0,20,1
2022/1/5,-30,20,1
2022/1/5,10,20,1
2022/1/5,-10,30,1
2022/1/5,60,30,1
2022/1/5,0,20,1
2022/1/5,-70,20,1
2022/1/5,60,70,1
2022/1/5,-70,20,1
2022/1/5,0,20,1
2022/1/5,-60,30,1
2022/1/5,70,80,1
2022/1/5,-70,60,1
2022/1/5,-80,20,1
2022/1/5,0,50,1
2022/1/5,0,30,1
2022/1/5,50,80,1
2022/1/5,-10,60,1
2022/1/5,65,80,1
2022/1/6,-80,40,1
2022/1/6,0,60,1
2022/1/6,20,70,1
2022/1/6,-60,20,1
2022/1/6,-90,20,1
2022/1/6,-70,30,1
2022/1/6,50,70,1
2022/1/6,-40,60,1
2022/1/6,-90,70,1
2022/1/6,-60,30,1
2022/1/6,60,30,1
2022/1/6,40,80,1
2022/1/6,60,80,1
2022/1/6,-70,80,1
2022/1/6,-80,10,1
2022/1/6,-80,30,1
2022/1/6,-60,40,1
2022/1/7,50,90,1
2022/1/7,0,90,1
2022/1/7,70,60,1
2022/1/7,80,50,1
2022/1/7,-50,30,1
2022/1/7,0,20,1
2022/1/7,50,80,1
2022/1/7,50,75,1
2022/1/7,60,80,1
2022/1/7,-80,30,1
2022/1/7,60,80,1
2022/1/7,50,60,1
2022/1/7,50,20,1
2022/1/7,20,60,1
2022/1/7,-60,20,1
2022/1/7,-20,60,1
2022/1/7,-80,60,1
2022/1/7,-70,85,1
2022/1/7,50,70,1
2022/1/7,-80,20,1
2022/1/7,70,85,1
2022/1/7,-70,60,1
2022/1/7,20,70,1
2022/1/7,-70,60,1
2022/1/7,0,25,1
2022/1/7,-70,30,1
2022/1/7,85,70,1
2022/1/7,50,60,1
2022/1/8,0,20,1
2022/1/8,-50,30,1
2022/1/9,60,80,1
2022/1/9,55,80,1
2022/1/10,-70,75,1
2022/1/10,50,70,1
2022/1/10,-20,60,1
2022/1/10,50,70,1
2022/1/10,-30,70,1
2022/1/10,70,90,1
2022/1/10,-80,10,1
2022/1/10,-60,30,1
2022/1/10,0,25,1
2022/1/10,-75,60,1
2022/1/10,60,50,1
2022/1/10,20,60,1
2022/1/11,0,20,1
2022/1/11,-70,80,1
2022/1/11,0,20,1
2022/1/11,40,20,1
2022/1/11,70,80,1
2022/1/11,50,80,1
2022/1/11,-70,10,1
2022/1/11,-20,50,1
2022/1/11,0,10,1
2022/1/11,-80,60,1
2022/1/11,50,70,1
2022/1/11,-70,60,1
2022/1/11,70,80,1
2022/1/11,-90,20,1
2022/1/11,-50,20,1
2022/1/11,-20,60,1
2022/1/11,50,20,1
2022/1/11,-50,25,1
2022/1/11,-70,30,1
2022/1/11,-70,85,1
2022/1/11,60,80,1
2022/1/11,-70,40,1
2022/1/11,-80,20,1
2022/1/11,0,50,1
2022/1/11,-70,20,1
2022/1/11,-70,40,1
2022/1/11,-20,60,1
2022/1/12,50,70,1
2022/1/12,80,90,1
2022/1/12,-70,30,1
2022/1/12,80,90,1
2022/1/12,30,70,1
2022/1/12,70,85,1
2022/1/12,80,90,1
2022/1/12,-20,60,1
2022/1/12,-10,30,1
2022/1/12,-75,50,1
2022/1/12,0,20,1
2022/1/12,60,70,1
2022/1/12,-80,20,1
2022/1/12,70,85,1
2022/1/12,-40,20,1
2022/1/12,-70,30,1
2022/1/12,-70,20,1
2022/1/12,-50,30,1
2022/1/12,-50,60,1
2022/1/12,-50,20,1
2022/1/12,-60,40,1
