date,score,Sentiment score,Relatedness
2021/9/23,0,-70,60
2021/9/23,1,-25,50
2021/9/23,7,-80,90
2021/9/23,0,-70,20
2021/9/23,0,-75,10
2021/9/23,1,-70,85
2021/9/23,0,-60,75
2021/9/23,0,-50,60
2021/9/23,1,50,70
2021/9/23,0,45,80
2021/9/23,4,-60,20
2021/9/23,2,20,60
2021/9/23,3,-10,60
2021/9/23,0,-70,40
2021/9/23,0,-20,70
2021/9/23,6,25,80
2021/9/23,4,30,60
2021/9/23,1,10,20
2021/9/23,0,10,70
2021/9/23,1,10,70
2021/9/23,0,-50,60
2021/9/23,0,-40,80
2021/9/23,2,60,70
2021/9/23,0,-60,40
2021/9/23,0,-60,20
2021/9/23,0,40,90
2021/9/23,0,-10,30
2021/9/23,1,-70,80
2021/9/23,1,-10,70
2021/9/23,6,55,80
2021/9/23,1,60,70
2021/9/23,1,-70,80
2021/9/23,0,-20,70
2021/9/23,8,-85,90
2021/9/23,0,20,75
2021/9/23,1,10,60
2021/9/23,1,-40,20
2021/9/23,8,-60,40
2021/9/23,2,50,70
2021/9/23,3,-30,60
2021/9/23,1,-10,70
2021/9/23,4,-10,70
2021/9/23,0,30,60
2021/9/23,3,-30,70
2021/9/23,2,30,60
2021/9/23,1,-30,20
2021/9/23,0,-70,60
2021/9/23,1,50,70
2021/9/24,0,-10,60
2021/9/24,1,-40,60
2021/9/24,1,70,85
2021/9/24,1,-70,60
2021/9/24,6,20,80
2021/9/24,11,70,90
2021/9/24,2,-30,50
2021/9/24,3,70,60
2021/9/24,2,60,80
2021/9/24,1,-30,60
2021/9/24,1,-75,40
2021/9/24,0,30,70
2021/9/24,3,30,70
2021/9/24,1,60,70
2021/9/24,9,-80,70
2021/9/24,1,-70,60
2021/9/24,1,-70,20
2021/9/24,8,-60,30
2021/9/24,3,30,20
2021/9/24,0,10,60
2021/9/24,2,-10,30
2021/9/24,3,-70,60
2021/9/24,1,20,60
2021/9/24,1,-80,60
2021/9/24,4,10,20
2021/9/24,1,-40,60
2021/9/24,1,75,90
2021/9/24,0,-70,20
2021/9/24,0,-70,20
2021/9/24,4,-75,50
2021/9/24,1,-70,30
2021/9/24,0,40,70
2021/9/24,0,-30,20
2021/9/24,1,-75,90
2021/9/24,8,-80,65
2021/9/24,2,50,40
2021/9/24,1,-70,30
2021/9/24,10,-70,40
2021/9/24,5,-70,20
2021/9/24,8,-50,20
2021/9/24,3,60,40
2021/9/24,11,-40,70
2021/9/24,3,-40,70
2021/9/24,6,-60,75
2021/9/24,1,-60,50
2021/9/24,2,-60,30
2021/9/24,4,-70,85
2021/9/24,0,-10,70
2021/9/24,4,-65,40
2021/9/24,0,-70,20
2021/9/24,0,-70,50
2021/9/24,0,60,30
2021/9/24,0,-70,20
2021/9/24,0,-70,20
2021/9/24,0,-70,90
2021/9/24,7,80,60
2021/9/24,3,-70,40
2021/9/24,0,80,30
2021/9/24,1,50,10
2021/9/24,12,-75,80
2021/9/24,2,-70,90
2021/9/24,1,25,80
2021/9/24,7,-50,70
2021/9/24,2,-30,50
2021/9/24,5,-50,40
2021/9/25,0,-60,70
2021/9/25,1,80,90
2021/9/25,1,-80,60
2021/9/25,5,20,75
2021/9/25,10,40,70
2021/9/25,0,-85,70
2021/9/25,5,25,70
2021/9/26,0,-70,25
2021/9/26,1,75,90
2021/9/26,0,25,60
2021/9/26,12,-80,70
2021/9/26,1,-50,20
2021/9/26,8,-30,60
2021/9/26,2,-70,40
2021/9/26,0,-40,50
2021/9/26,0,60,30
2021/9/27,1,60,80
2021/9/27,0,-20,40
2021/9/27,1,-20,60
2021/9/27,0,50,10
2021/9/27,17,-70,80
2021/9/27,2,-40,20
2021/9/27,9,-40,70
2021/9/27,0,30,60
2021/9/27,0,10,30
2021/9/27,0,0,0
2021/9/27,17,-70,80
2021/9/27,0,-60,40
2021/9/27,0,20,30
2021/9/27,8,-70,80
2021/9/27,2,-80,60
2021/9/27,2,80,90
2021/9/27,9,60,80
2021/9/27,1,-30,60
2021/9/28,5,-70,60
2021/9/28,17,70,30
2021/9/28,14,-30,75
2021/9/28,0,60,85
2021/9/28,0,20,60
2021/9/28,10,-70,60
2021/9/28,1,-20,70
2021/9/28,0,-80,30
2021/9/28,0,-50,90
2021/9/28,5,75,90
2021/9/28,5,-50,75
2021/9/28,0,0,60
2021/9/28,0,-50,70
2021/9/28,8,70,85
2021/9/28,0,-20,40
2021/9/28,0,40,60
2021/9/28,2,-60,75
2021/9/28,17,-70,80
2021/9/28,9,-90,5
2021/9/28,0,20,60
2021/9/28,8,-50,80
2021/9/28,7,-80,70
2021/9/28,4,-40,60
2021/9/28,3,60,70
2021/9/28,2,10,20
2021/9/28,1,-60,20
2021/9/28,10,65,85
2021/9/28,13,-50,75
2021/9/28,0,-10,60
2021/9/28,0,25,60
2021/9/28,0,-80,60
2021/9/28,0,-50,20
2021/9/28,4,70,85
2021/9/28,1,-40,60
2021/9/29,12,-60,70
2021/9/29,2,-70,80
2021/9/29,0,-80,60
2021/9/29,5,-70,60
2021/9/29,6,-70,30
2021/9/29,1,-70,60
2021/9/29,5,-70,80
2021/9/29,16,-50,80
2021/9/29,2,-30,50
2021/9/29,0,-70,20
2021/9/29,13,-30,60
2021/9/29,3,-60,30
2021/9/29,2,-50,20
2021/9/29,5,10,50
2021/9/29,0,-85,80
2021/9/29,0,20,10
2021/9/29,15,30,70
2021/9/29,0,-80,60
2021/9/29,13,60,70
2021/9/29,6,-95,85
2021/9/29,1,-80,60
2021/9/29,7,70,40
2021/9/29,0,10,5
2021/9/29,9,-75,60
2021/9/29,3,-70,40
2021/9/29,7,50,70
2021/9/29,6,60,70
2021/9/29,5,20,85
2021/9/29,5,-20,75
2021/9/29,7,70,85
2021/9/29,6,70,40
2021/9/29,11,70,80
2021/9/29,3,20,70
2021/9/29,1,-60,30
2021/9/29,7,70,90
2021/9/29,3,10,20
2021/9/29,4,-60,40
2021/9/29,0,-30,10
2021/9/30,0,-65,80
2021/9/30,7,70,85
2021/9/30,0,60,20
2021/9/30,5,60,80
2021/9/30,2,60,80
2021/9/30,11,-60,75
2021/9/30,1,-75,40
2021/9/30,1,-60,70
2021/9/30,5,50,80
2021/9/30,8,-80,85
2021/9/30,0,-10,20
2021/9/30,0,50,20
2021/9/30,19,-60,70
2021/9/30,3,-20,60
2021/9/30,1,-80,90
2021/9/30,4,75,85
2021/9/30,8,20,65
2021/9/30,6,80,90
2021/9/30,1,10,40
2021/9/30,3,-80,90
2021/9/30,2,-40,10
2021/9/30,0,20,50
2021/9/30,3,70,80
2021/9/30,11,-75,40
2021/9/30,0,-80,20
2021/9/30,0,-65,20
2021/9/30,17,-75,10
2021/10/1,0,-70,50
2021/10/1,4,60,80
2021/10/1,10,-80,70
2021/10/1,2,-30,60
2021/10/1,2,60,80
2021/10/1,0,50,30
2021/10/1,4,-70,60
2021/10/1,3,25,60
2021/10/1,0,-70,20
2021/10/1,11,40,70
2021/10/1,15,20,80
2021/10/1,5,45,70
2021/10/1,3,-50,70
2021/10/1,15,50,80
2021/10/1,1,10,20
2021/10/1,15,-40,60
2021/10/1,8,-60,30
2021/10/1,5,-70,60
2021/10/1,10,30,20
2021/10/1,6,-70,80
2021/10/1,3,-20,65
2021/10/1,1,-70,60
2021/10/1,0,-50,20
2021/10/1,7,-60,70
2021/10/1,2,70,60
2021/10/1,0,80,70
2021/10/1,8,-30,50
2021/10/1,0,-60,70
2021/10/1,20,60,75
2021/10/1,2,20,60
2021/10/1,6,-60,80
2021/10/1,7,-75,85
2021/10/1,6,-45,10
2021/10/1,0,-70,85
2021/10/1,9,80,70
2021/10/1,1,60,75
2021/10/1,2,-65,40
2021/10/1,11,-75,90
2021/10/1,0,-70,90
2021/10/1,3,-70,50
2021/10/1,14,40,60
2021/10/2,0,-80,30
2021/10/2,1,-10,70
2021/10/2,1,-70,40
2021/10/2,9,-70,75
2021/10/2,17,25,70
2021/10/2,0,-70,30
2021/10/2,0,-75,60
2021/10/2,2,-50,60
2021/10/2,3,-75,90
2021/10/2,1,-70,50
2021/10/3,2,-70,50
2021/10/4,3,-60,80
2021/10/4,8,20,60
2021/10/4,0,-70,30
2021/10/4,10,60,80
2021/10/4,2,10,50
2021/10/4,8,-70,80
2021/10/4,1,-20,60
2021/10/4,0,-80,60
2021/10/4,1,-90,70
2021/10/5,0,15,60
2021/10/5,1,-60,40
2021/10/5,11,-20,80
2021/10/5,7,40,70
2021/10/5,3,-20,60
2021/10/5,0,-10,60
2021/10/5,3,-40,70
2021/10/5,0,70,80
2021/10/5,0,50,30
2021/10/5,4,-60,20
2021/10/6,0,-70,80
2021/10/6,0,75,90
2021/10/6,1,-70,30
2021/10/6,13,-70,60
2021/10/6,0,-70,30
2021/10/6,0,-85,70
2021/10/6,3,-60,75
2021/10/6,1,-70,10
2021/10/6,10,-40,60
2021/10/6,0,50,70
2021/10/6,7,-70,30
2021/10/6,1,30,20
2021/10/6,3,-65,30
2021/10/6,2,80,90
2021/10/6,10,60,90
2021/10/6,0,-70,30
2021/10/6,1,-65,20
2021/10/6,1,40,60
2021/10/6,3,-10,40
2021/10/6,3,-70,10
2021/10/6,13,-70,80
2021/10/6,2,-70,30
2021/10/7,0,-60,70
2021/10/7,4,60,80
2021/10/7,3,65,80
2021/10/7,0,-80,20
2021/10/7,11,-40,60
2021/10/7,7,60,70
2021/10/7,4,70,60
2021/10/7,0,30,40
2021/10/7,7,60,80
2021/10/7,2,70,60
2021/10/7,8,10,85
2021/10/7,4,-70,80
2021/10/7,3,-20,70
2021/10/7,7,-80,70
2021/10/7,0,-80,30
2021/10/7,6,75,90
2021/10/7,4,-60,20
2021/10/7,7,-70,60
2021/10/7,1,-30,70
2021/10/7,3,-70,40
2021/10/7,0,5,30
2021/10/7,6,-80,20
2021/10/7,2,-80,20
2021/10/7,6,-80,90
2021/10/8,0,50,70
2021/10/8,0,-20,50
2021/10/8,7,-80,60
2021/10/8,2,-80,60
2021/10/8,0,-60,80
2021/10/8,5,-70,60
2021/10/8,0,-70,60
2021/10/8,0,80,90
2021/10/8,1,-40,70
2021/10/8,4,-70,40
2021/10/8,1,-70,80
2021/10/8,4,-80,20
2021/10/8,1,-40,70
2021/10/8,1,60,70
2021/10/8,6,10,70
2021/10/8,2,75,60
2021/10/8,0,15,70
2021/10/8,6,0,70
2021/10/8,2,-70,75
2021/10/8,1,-60,30
2021/10/8,0,10,80
2021/10/8,5,50,30
2021/10/8,2,-75,60
2021/10/8,6,60,70
2021/10/8,4,-70,30
2021/10/8,0,-80,60
2021/10/8,0,-70,20
2021/10/8,0,-40,10
2021/10/8,0,-70,30
2021/10/8,2,75,90
2021/10/8,9,-85,70
2021/10/8,7,-70,80
2021/10/8,10,-75,20
2021/10/8,3,-70,45
2021/10/8,4,-70,30
2021/10/8,0,-70,20
2021/10/8,1,-80,90
2021/10/8,3,10,20
2021/10/8,3,-20,10
2021/10/8,5,65,80
2021/10/8,0,60,80
2021/10/8,4,-70,30
2021/10/8,0,0,20
2021/10/8,0,-80,30
2021/10/8,3,-70,30
2021/10/8,4,-60,70
2021/10/8,6,20,60
2021/10/8,5,-50,20
2021/10/8,5,-65,20
2021/10/8,2,70,50
2021/10/9,1,-50,20
2021/10/9,1,-50,80
2021/10/9,0,-70,85
2021/10/9,5,50,80
2021/10/9,3,-75,60
2021/10/9,5,5,30
2021/10/9,6,-70,85
2021/10/9,18,30,70
2021/10/9,6,-60,40
2021/10/9,13,-70,90
2021/10/9,0,-75,90
2021/10/9,7,60,70
2021/10/9,5,-10,20
2021/10/9,19,-80,90
2021/10/9,0,-30,40
2021/10/9,2,20,75
2021/10/9,3,60,20
2021/10/9,2,-90,60
2021/10/9,6,65,80
2021/10/9,3,-70,30
2021/10/9,8,-30,70
2021/10/9,1,-80,30
2021/10/9,4,50,80
2021/10/9,4,-90,10
2021/10/9,0,60,70
2021/10/9,0,30,60
2021/10/9,3,-40,10
2021/10/9,0,-40,20
2021/10/9,0,-80,70
2021/10/9,0,-70,20
2021/10/9,3,-30,50
2021/10/9,0,-20,60
2021/10/9,4,20,80
2021/10/9,1,-70,40
2021/10/9,3,-70,20
2021/10/9,0,-80,70
2021/10/9,6,-70,30
2021/10/9,0,-80,20
2021/10/9,0,-80,60
2021/10/9,3,-70,20
2021/10/9,6,20,30
2021/10/9,1,-70,10
2021/10/9,5,40,70
2021/10/9,0,-60,80
2021/10/9,0,-70,40
2021/10/9,6,10,30
2021/10/9,0,-75,50
2021/10/9,15,-75,85
2021/10/9,0,50,75
2021/10/9,0,-80,40
2021/10/9,5,-10,60
2021/10/9,0,0,70
2021/10/9,13,20,75
2021/10/9,0,60,80
2021/10/9,6,60,40
2021/10/9,3,50,80
2021/10/9,6,5,20
2021/10/9,0,-10,40
2021/10/9,0,-50,20
2021/10/9,5,60,80
2021/10/9,0,-80,60
2021/10/9,0,-75,20
2021/10/9,13,20,60
2021/10/9,4,-70,30
2021/10/10,0,-80,60
2021/10/10,2,-5,30
2021/10/10,2,70,80
2021/10/10,2,-70,35
2021/10/10,5,-30,60
2021/10/10,4,-80,20
2021/10/10,11,15,50
2021/10/10,4,-30,70
2021/10/10,1,-50,30
2021/10/10,3,-70,30
2021/10/10,13,-70,85
2021/10/10,4,40,60
2021/10/10,3,30,70
2021/10/10,0,-80,90
2021/10/10,12,70,50
2021/10/10,8,-75,20
2021/10/10,9,75,90
2021/10/11,2,-80,60
2021/10/11,8,-80,60
2021/10/11,11,-60,90
2021/10/11,1,-20,70
2021/10/11,9,-80,60
2021/10/11,12,70,50
2021/10/11,5,-70,60
2021/10/11,10,80,60
2021/10/11,0,10,50
2021/10/11,8,65,80
2021/10/11,3,20,50
2021/10/11,0,-70,60
2021/10/11,11,-85,70
2021/10/11,9,50,80
2021/10/11,0,-60,20
2021/10/11,6,60,70
2021/10/11,0,-65,80
2021/10/11,6,-80,30
2021/10/11,0,60,30
2021/10/11,4,10,20
2021/10/11,0,-75,10
2021/10/11,7,-70,30
2021/10/11,1,-10,70
2021/10/11,1,-75,20
2021/10/11,0,80,60
2021/10/11,0,-85,10
2021/10/11,7,-70,60
2021/10/11,0,-65,30
2021/10/11,2,-70,20
2021/10/11,4,70,50
2021/10/11,0,-70,60
2021/10/11,1,10,80
2021/10/12,2,80,85
2021/10/12,0,60,80
2021/10/12,1,-80,10
2021/10/12,9,-30,70
2021/10/12,4,-70,60
2021/10/12,2,-80,40
2021/10/12,0,10,70
2021/10/12,2,-40,70
2021/10/12,8,-80,90
2021/10/12,0,-70,50
2021/10/12,0,-70,80
2021/10/12,0,-70,75
2021/10/12,0,-85,25
2021/10/12,0,10,70
2021/10/12,3,60,80
2021/10/12,2,-70,85
2021/10/12,0,-70,20
2021/10/12,0,-70,40
2021/10/12,8,-80,60
2021/10/12,2,-80,20
2021/10/12,6,-10,70
2021/10/12,6,60,80
2021/10/12,0,-20,30
2021/10/12,3,-75,30
2021/10/12,6,-75,90
2021/10/13,4,60,80
2021/10/13,0,50,70
2021/10/13,0,20,80
2021/10/13,15,50,70
2021/10/13,12,65,80
2021/10/13,8,20,60
2021/10/13,10,50,75
2021/10/13,0,60,30
2021/10/13,0,25,70
2021/10/13,5,-15,75
2021/10/13,0,65,10
2021/10/13,0,-40,20
2021/10/13,2,40,60
2021/10/13,2,70,80
2021/10/13,3,-40,70
2021/10/13,1,20,70
2021/10/13,2,50,75
2021/10/13,7,60,80
2021/10/13,8,-70,80
2021/10/13,2,-30,70
2021/10/13,9,-70,60
2021/10/13,1,-20,60
2021/10/13,0,-60,20
2021/10/13,2,50,60
2021/10/13,2,0,0
2021/10/13,8,70,80
2021/10/13,1,-10,30
2021/10/13,4,60,40
2021/10/13,5,50,60
2021/10/13,1,70,80
2021/10/13,5,-70,80
2021/10/13,3,-70,60
2021/10/13,3,-70,20
2021/10/13,3,-80,20
2021/10/13,8,70,60
2021/10/14,3,50,70
2021/10/14,0,-70,50
2021/10/14,8,-70,30
2021/10/14,5,-50,60
2021/10/14,4,10,5
2021/10/14,2,-70,80
2021/10/14,10,75,90
2021/10/14,17,60,80
2021/10/14,13,-60,45
2021/10/14,0,-60,85
2021/10/14,3,-70,50
2021/10/14,5,30,40
2021/10/14,1,-75,20
2021/10/14,0,60,40
2021/10/14,7,0,20
2021/10/14,5,75,20
2021/10/14,7,65,20
2021/10/14,13,80,90
2021/10/14,1,20,70
2021/10/14,9,75,80
2021/10/14,1,80,60
2021/10/14,5,-75,85
2021/10/14,3,50,10
2021/10/14,3,-20,60
2021/10/14,0,-50,70
2021/10/14,9,10,70
2021/10/14,0,60,80
2021/10/14,5,10,60
2021/10/14,7,10,80
2021/10/14,1,-30,50
2021/10/14,1,40,60
2021/10/14,1,60,50
2021/10/14,2,-10,30
2021/10/14,0,-75,10
2021/10/14,6,70,80
2021/10/14,0,-70,90
2021/10/14,3,50,60
2021/10/14,1,-70,90
2021/10/14,10,60,80
2021/10/14,5,-50,20
2021/10/14,5,50,20
2021/10/14,6,60,30
2021/10/14,0,-80,10
2021/10/14,3,50,30
2021/10/14,2,60,40
2021/10/15,0,35,60
2021/10/15,5,-30,40
2021/10/15,1,-70,80
2021/10/15,2,7,30
2021/10/15,3,60,70
2021/10/15,12,50,70
2021/10/15,2,60,75
2021/10/15,2,60,20
2021/10/15,9,80,90
2021/10/15,10,10,70
2021/10/15,7,70,80
2021/10/15,1,-30,60
2021/10/15,10,10,60
2021/10/15,0,70,90
2021/10/15,4,80,60
2021/10/15,4,50,70
2021/10/15,3,50,10
2021/10/16,14,50,80
2021/10/16,3,65,80
2021/10/16,5,-30,60
2021/10/16,11,-70,30
2021/10/16,4,30,10
2021/10/16,4,75,80
2021/10/16,1,20,70
2021/10/16,0,-70,40
2021/10/16,7,50,80
2021/10/16,2,-60,80
2021/10/16,1,70,85
2021/10/16,3,70,90
2021/10/16,0,-70,60
2021/10/16,2,70,90
2021/10/16,2,20,60
2021/10/16,4,-30,40
2021/10/16,0,-70,60
2021/10/16,0,70,80
2021/10/16,1,-80,10
2021/10/16,3,70,90
2021/10/16,1,-80,60
2021/10/16,2,60,80
2021/10/16,1,-65,80
2021/10/16,9,-60,75
2021/10/16,1,60,80
2021/10/16,2,-25,70
2021/10/16,9,-80,60
2021/10/16,1,-40,80
2021/10/16,1,10,60
2021/10/16,11,70,90
2021/10/16,2,-70,20
2021/10/16,2,-70,30
2021/10/16,2,50,30
2021/10/16,3,20,60
2021/10/16,8,65,90
2021/10/16,1,80,70
2021/10/16,14,75,90
2021/10/16,5,70,85
2021/10/16,6,-70,60
2021/10/17,0,-60,20
2021/10/17,0,-60,80
2021/10/17,1,-80,20
2021/10/17,2,75,80
2021/10/17,5,60,40
2021/10/17,0,60,40
2021/10/17,1,70,30
2021/10/17,2,-80,10
2021/10/17,1,20,50
2021/10/17,3,50,20
2021/10/17,0,-50,70
2021/10/17,10,-40,65
2021/10/17,0,20,60
2021/10/17,6,-50,10
2021/10/17,3,-20,70
2021/10/17,0,-75,60
2021/10/17,3,-30,70
2021/10/17,0,70,85
2021/10/17,5,-60,70
2021/10/17,6,-75,80
2021/10/17,2,75,80
2021/10/17,1,50,70
2021/10/17,11,-75,20
2021/10/17,3,15,20
2021/10/17,0,75,50
2021/10/18,1,37,62
2021/10/18,5,-30,10
2021/10/18,17,10,80
2021/10/18,0,-40,80
2021/10/18,6,-70,60
2021/10/18,21,70,80
2021/10/18,2,90,70
2021/10/18,1,30,70
2021/10/18,1,25,70
2021/10/18,2,20,70
2021/10/18,14,-70,60
2021/10/18,5,70,90
2021/10/18,1,-20,60
2021/10/18,4,10,30
2021/10/18,2,-60,30
2021/10/18,6,40,70
2021/10/18,7,10,80
2021/10/18,4,10,70
2021/10/18,6,25,70
2021/10/18,0,-70,10
2021/10/18,0,-75,80
2021/10/18,10,-60,70
2021/10/18,1,40,75
2021/10/18,11,80,85
2021/10/18,1,30,70
2021/10/19,0,-70,50
2021/10/19,3,65,80
2021/10/19,11,25,70
2021/10/19,8,-10,80
2021/10/19,0,-70,60
2021/10/19,0,10,40
2021/10/19,5,30,85
2021/10/19,0,-10,50
2021/10/19,5,50,70
2021/10/19,5,60,80
2021/10/19,0,10,60
2021/10/19,2,0,50
2021/10/19,3,70,50
2021/10/19,7,10,5
2021/10/19,7,-70,80
2021/10/19,4,-70,20
2021/10/19,5,20,80
2021/10/19,0,-70,50
2021/10/19,0,10,30
2021/10/19,5,35,80
2021/10/19,0,-70,20
2021/10/19,3,80,70
2021/10/19,0,-40,70
2021/10/19,1,-80,20
2021/10/19,1,60,80
2021/10/19,6,20,80
2021/10/19,1,-70,30
2021/10/19,0,-20,60
2021/10/19,5,-80,90
2021/10/19,2,23,45
2021/10/19,2,-30,70
2021/10/19,2,-80,70
2021/10/19,4,-30,60
2021/10/19,7,20,60
2021/10/19,11,-10,40
2021/10/20,0,-60,20
2021/10/20,0,-30,70
2021/10/20,7,20,60
2021/10/20,2,10,60
2021/10/20,4,25,70
2021/10/20,4,-80,60
2021/10/20,9,-40,60
2021/10/20,1,-70,60
2021/10/20,4,70,80
2021/10/20,2,-70,10
2021/10/20,1,-60,30
2021/10/20,9,70,85
2021/10/20,1,-70,40
2021/10/20,3,50,20
2021/10/20,5,-60,25
2021/10/20,1,-75,45
2021/10/20,1,-70,20
2021/10/20,7,-50,30
2021/10/20,1,40,60
2021/10/20,1,-80,20
2021/10/20,1,-70,20
2021/10/20,1,60,40
2021/10/20,8,-75,20
2021/10/20,1,65,85
2021/10/20,2,-30,10
2021/10/20,8,-60,20
2021/10/20,8,-80,90
2021/10/20,0,-10,70
2021/10/20,1,55,70
2021/10/20,1,0,40
2021/10/20,4,-80,30
2021/10/20,1,-75,90
2021/10/20,1,-70,60
2021/10/20,10,10,20
2021/10/20,2,-30,20
2021/10/20,1,-70,80
2021/10/20,2,-60,55
2021/10/20,1,-10,40
2021/10/20,5,-85,70
2021/10/20,8,-70,75
2021/10/20,1,-30,60
2021/10/20,3,-75,20
2021/10/20,1,-60,20
2021/10/20,2,-80,20
2021/10/20,6,-60,45
2021/10/20,1,-75,20
2021/10/20,6,-30,60
2021/10/20,7,60,10
2021/10/20,7,-50,55
2021/10/20,4,-75,40
2021/10/20,8,-25,70
2021/10/20,5,70,50
2021/10/21,1,50,70
2021/10/21,1,-60,15
2021/10/21,2,20,60
2021/10/21,3,-70,60
2021/10/21,7,-50,75
2021/10/21,1,90,85
2021/10/21,1,60,75
2021/10/21,1,30,60
2021/10/21,4,-70,30
2021/10/21,1,30,50
2021/10/21,3,-40,70
2021/10/21,1,-60,20
2021/10/21,3,-20,50
2021/10/21,1,-20,70
2021/10/21,3,10,30
2021/10/21,1,-65,80
2021/10/21,6,70,85
2021/10/21,4,70,20
2021/10/21,4,-65,50
2021/10/21,3,-80,20
2021/10/21,1,20,10
2021/10/21,2,50,70
2021/10/21,1,-70,20
2021/10/21,1,-60,40
2021/10/21,2,70,80
2021/10/21,1,20,70
2021/10/21,1,10,70
2021/10/21,0,-40,20
2021/10/21,3,-40,10
2021/10/21,1,-60,20
2021/10/21,0,0,10
2021/10/21,1,-60,45
2021/10/21,3,-70,40
2021/10/21,5,-80,60
2021/10/21,3,5,75
2021/10/21,1,-40,70
2021/10/21,1,-40,75
2021/10/21,1,-20,30
2021/10/21,1,40,60
2021/10/21,1,-60,25
2021/10/21,0,10,40
2021/10/21,1,-70,60
2021/10/21,0,10,5
2021/10/21,0,-15,30
2021/10/21,0,-20,10
2021/10/21,5,0,70
2021/10/21,0,70,90
2021/10/21,6,70,60
2021/10/21,5,60,30
2021/10/22,1,-60,40
2021/10/22,0,32,78
2021/10/22,7,-70,60
2021/10/22,7,85,90
2021/10/22,1,-50,20
2021/10/22,2,-70,80
2021/10/22,1,-80,60
2021/10/22,2,-60,80
2021/10/22,2,-80,20
2021/10/22,0,50,30
2021/10/22,0,-30,70
2021/10/22,0,50,20
2021/10/22,0,-80,20
2021/10/22,2,5,10
2021/10/22,1,-10,30
2021/10/22,5,90,80
2021/10/22,3,75,60
2021/10/22,5,80,90
2021/10/22,1,-70,60
2021/10/22,0,-30,60
2021/10/22,5,70,80
2021/10/22,1,-70,80
2021/10/22,0,-70,80
2021/10/22,0,60,80
2021/10/22,15,-70,60
2021/10/22,4,80,90
2021/10/22,5,60,70
2021/10/22,2,60,40
2021/10/22,4,10,60
2021/10/22,1,-10,50
2021/10/22,1,70,85
2021/10/22,0,-50,20
2021/10/22,2,-70,10
2021/10/22,3,-10,30
2021/10/22,8,10,70
2021/10/22,1,-70,30
2021/10/22,1,10,70
2021/10/22,1,60,50
2021/10/22,0,-80,60
2021/10/22,1,-60,75
2021/10/22,0,-40,10
2021/10/22,0,-70,30
2021/10/22,3,60,80
2021/10/22,14,10,70
2021/10/22,8,-40,70
2021/10/22,4,70,90
2021/10/22,7,70,85
2021/10/22,4,75,60
2021/10/22,6,70,80
2021/10/22,3,75,65
2021/10/23,0,-50,20
2021/10/23,8,-20,60
2021/10/23,5,-70,60
2021/10/23,0,70,90
2021/10/23,8,80,70
2021/10/23,4,50,75
2021/10/23,0,5,30
2021/10/23,7,-60,30
2021/10/23,1,20,40
2021/10/23,16,-80,70
2021/10/23,1,50,70
2021/10/23,8,60,80
2021/10/23,7,-10,30
2021/10/23,0,-75,60
2021/10/23,8,75,90
2021/10/23,0,20,60
2021/10/23,6,50,80
2021/10/23,1,-40,30
2021/10/23,0,60,70
2021/10/23,0,0,10
2021/10/23,1,70,85
2021/10/23,1,-70,80
2021/10/23,1,-70,20
2021/10/23,1,-70,60
2021/10/23,1,80,90
2021/10/23,0,-70,20
2021/10/23,6,60,80
2021/10/23,1,-10,40
2021/10/23,0,10,50
2021/10/23,4,-80,60
2021/10/23,2,-70,30
2021/10/23,1,-30,20
2021/10/23,0,30,70
2021/10/23,2,-70,20
2021/10/23,2,70,80
2021/10/23,0,-30,70
2021/10/23,4,60,80
2021/10/23,6,20,60
2021/10/23,0,-50,30
2021/10/23,2,70,80
2021/10/23,1,-80,60
2021/10/23,0,-10,70
2021/10/23,1,-60,70
2021/10/23,2,-60,45
2021/10/23,1,-70,80
2021/10/23,2,-60,20
2021/10/23,0,-10,70
2021/10/23,1,10,30
2021/10/23,5,70,60
2021/10/23,2,-80,20
2021/10/23,2,-50,30
2021/10/23,1,-70,60
2021/10/23,1,70,20
2021/10/23,8,70,90
2021/10/23,1,20,40
2021/10/23,5,10,20
2021/10/23,8,10,80
2021/10/23,5,-70,80
2021/10/23,11,-60,70
2021/10/24,1,-40,70
2021/10/24,1,20,60
2021/10/24,1,62,75
2021/10/24,2,-50,20
2021/10/24,1,-70,80
2021/10/24,0,40,70
2021/10/24,3,-90,60
2021/10/24,3,20,70
2021/10/24,0,-80,90
2021/10/24,3,-70,60
2021/10/24,0,-30,70
2021/10/24,2,-20,70
2021/10/24,4,70,80
2021/10/24,2,-70,40
2021/10/24,0,50,70
2021/10/24,0,-80,60
2021/10/24,4,80,70
2021/10/25,0,-30,70
2021/10/25,7,-70,40
2021/10/25,0,20,80
2021/10/25,0,-70,80
2021/10/25,0,75,85
2021/10/25,6,-10,60
2021/10/25,0,-60,30
2021/10/25,1,-30,75
2021/10/25,6,-5,30
2021/10/25,15,75,90
2021/10/25,7,40,80
2021/10/25,10,-30,60
2021/10/25,1,-10,60
2021/10/25,8,-80,70
2021/10/25,0,-20,40
2021/10/25,3,-30,20
2021/10/25,8,-70,60
2021/10/25,8,-70,80
2021/10/25,3,10,70
2021/10/25,0,60,80
2021/10/25,0,-70,30
2021/10/25,10,-80,90
2021/10/25,6,-70,80
2021/10/25,0,10,60
2021/10/25,0,-70,90
2021/10/25,5,65,80
2021/10/25,0,-70,50
2021/10/25,4,30,70
2021/10/25,3,60,20
2021/10/25,0,-30,40
2021/10/25,5,15,80
