date,Response
2020-06-19 21:47:00,"Sentiment score: 20
Relatedness: 50"
2020-06-19 22:13:00,"Sentiment score: -70
Relatedness: 60"
2020-06-19 23:46:00,"Sentiment score: -60
Relatedness: 80"
2020-06-20 01:49:00,"Sentiment score: 0
Relatedness: 20"
2020-06-20 08:25:00,"Sentiment score: -90
Relatedness: 10"
2020-06-20 08:29:00,"Sentiment score: -70
Relatedness: 50"
2020-06-20 10:15:00,"Sentiment score: 90
Relatedness: 80"
2020-06-20 22:25:00,"Sentiment score: -30
Relatedness: 20"
2020-06-21 07:17:00,"Sentiment score: 80
Relatedness: 90"
2020-06-21 09:19:00,"Sentiment score: -80
Relatedness: 85"
2020-06-21 10:10:00,"Sentiment score: 20
Relatedness: 40"
2020-06-21 10:36:00,"Sentiment score: 0
Relatedness: 0"
2020-06-21 12:25:00,"Sentiment score: 70
Relatedness: 60"
2020-06-21 14:44:00,"Sentiment score: -70
Relatedness: 50"
2020-06-22 07:37:00,"Sentiment score: -30
Relatedness: 60"
2020-06-22 09:39:00,"Sentiment score: -50
Relatedness: 20"
2020-06-22 10:28:00,"Sentiment score: -70
Relatedness: 20"
2020-06-22 10:55:00,"Sentiment score: 15
Relatedness: 70"
2020-06-22 11:17:00,"Sentiment score: -70
Relatedness: 30"
2020-06-22 11:37:00,"Sentiment score: -80
Relatedness: 60"
2020-06-22 11:40:00,"Sentiment score: -70
Relatedness: 50"
2020-06-22 11:42:00,"Sentiment score: -70
Relatedness: 80"
2020-06-22 11:56:00,"Sentiment score: 60
Relatedness: 70"
2020-06-22 12:02:00,"Sentiment score: 75
Relatedness: 90"
2020-06-22 12:50:00,"Sentiment score: -80
Relatedness: 75"
2020-06-22 13:42:00,"Sentiment score: 20
Relatedness: 10"
2020-06-22 13:56:00,"Sentiment score: 60
Relatedness: 80"
2020-06-22 14:30:00,"Sentiment score: 10
Relatedness: 30"
2020-06-22 15:02:00,"Sentiment score: 70
Relatedness: 60"
2020-06-22 15:18:00,"Sentiment score: -10
Relatedness: 40"
2020-06-22 22:32:00,"Sentiment score: -60
Relatedness: 80"
2020-06-22 23:32:00,"Sentiment score: -70
Relatedness: 90"
2020-06-23 06:14:00,"Sentiment score: -80
Relatedness: 20"
2020-06-23 09:15:00,"Sentiment score: 10
Relatedness: 90"
2020-06-23 09:30:00,"Sentiment score: -70
Relatedness: 40"
2020-06-23 09:33:00,"Sentiment score: 0
Relatedness: 50"
2020-06-23 09:47:00,"Sentiment score: -70
Relatedness: 20"
2020-06-23 10:00:00,"Sentiment score: -70
Relatedness: 20"
2020-06-23 11:14:00,"Sentiment score: -80
Relatedness: 70"
2020-06-23 12:32:00,"Sentiment score: -70
Relatedness: 40"
2020-06-23 14:02:00,"Sentiment score: -20
Relatedness: 60"
2020-06-23 14:17:00,"Sentiment score: -70
Relatedness: 20"
2020-06-23 14:37:00,"Sentiment score: -80
Relatedness: 90"
2020-06-23 15:31:00,"Sentiment score: 50
Relatedness: 85"
2020-06-23 16:18:00,"Sentiment score: -50
Relatedness: 70"
2020-06-23 21:25:00,"Sentiment score: -60
Relatedness: 30"
2020-06-23 22:53:00,"Sentiment score: -60
Relatedness: 25"
2020-06-24 07:02:00,"Sentiment score: 20
Relatedness: 80"
2020-06-24 08:13:00,"Sentiment score: 60
Relatedness: 80"
2020-06-24 09:15:00,"Sentiment score: -70
Relatedness: 60"
2020-06-24 09:43:00,"Sentiment score: 10
Relatedness: 60"
2020-06-24 10:15:00,"Sentiment score: -90
Relatedness: 20"
2020-06-24 10:19:00,"Sentiment score: -60
Relatedness: 80"
2020-06-24 10:25:00,"Sentiment score: -60
Relatedness: 50"
2020-06-24 10:26:00,"Sentiment score: 60
Relatedness: 70"
2020-06-24 10:52:00,"Sentiment score: 60
Relatedness: 80"
2020-06-24 10:54:00,"Sentiment score: -80
Relatedness: 20"
2020-06-24 12:17:00,"Sentiment score: -80
Relatedness: 60"
2020-06-24 13:50:00,"Sentiment score: 80
Relatedness: 60"
2020-06-24 23:36:00,"Sentiment score: 50
Relatedness: 80"
2020-06-25 05:54:00,"Sentiment score: -70
Relatedness: 60"
2020-06-25 06:17:00,"Sentiment score: -20
Relatedness: 60"
2020-06-25 21:25:00,"Sentiment score: -60
Relatedness: 20"
2020-06-26 23:13:00,"Sentiment score: 60
Relatedness: 80"
2020-06-27 09:18:00,"Sentiment score: 20
Relatedness: 50"
2020-06-28 07:12:00,"Sentiment score: 60
Relatedness: 80"
2020-06-28 12:22:00,"Sentiment score: -80
Relatedness: 90"
2020-06-28 17:42:00,"Sentiment score: 10
Relatedness: 70"
2020-06-28 19:56:00,"Sentiment score: 40
Relatedness: 20"
2020-06-28 23:29:00,"Sentiment score: 60
Relatedness: 80"
2020-06-29 09:32:00,"Sentiment score: -70
Relatedness: 75"
2020-06-29 09:42:00,"Sentiment score: -80
Relatedness: 85"
2020-06-29 10:38:00,"Sentiment score: -70
Relatedness: 50"
2020-06-29 13:47:00,"Sentiment score: -70
Relatedness: 80"
2020-06-29 14:04:00,"Sentiment score: -60
Relatedness: 20"
2020-06-29 14:41:00,"Sentiment score: 0
Relatedness: 80"
2020-06-29 15:03:00,"Sentiment score: -70
Relatedness: 60"
2020-06-29 19:49:00,"Sentiment score: 10
Relatedness: 30"
2020-06-29 20:36:00,"Sentiment score: 0
Relatedness: 90"
2020-06-29 22:55:00,"Sentiment score: -80
Relatedness: 20"
2020-06-29 23:43:00,"Sentiment score: -70
Relatedness: 80"
2020-06-30 07:27:00,"Sentiment score: 0
Relatedness: 60"
2020-06-30 10:04:00,"Sentiment score: -70
Relatedness: 80"
2020-06-30 10:27:00,"Sentiment score: -10
Relatedness: 50"
2020-06-30 11:22:00,"Sentiment score: -80
Relatedness: 90"
2020-06-30 11:28:00,"Sentiment score: -30
Relatedness: 60"
2020-06-30 11:49:00,"Sentiment score: -70
Relatedness: 80"
2020-06-30 13:26:00,"Sentiment score: 0
Relatedness: 50"
2020-06-30 13:59:00,"Sentiment score: -30
Relatedness: 70"
2020-06-30 14:06:00,"Sentiment score: 80
Relatedness: 20"
2020-06-30 14:32:00,"Sentiment score: -30
Relatedness: 20"
2020-06-30 14:38:00,"Sentiment score: -80
Relatedness: 70"
2020-06-30 15:20:00,"Sentiment score: -60
Relatedness: 80"
2020-06-30 15:22:00,"Sentiment score: -60
Relatedness: 20"
2020-06-30 16:09:00,"Sentiment score: 10
Relatedness: 70"
2020-06-30 17:01:00,"Sentiment score: 70
Relatedness: 10"
2020-06-30 21:40:00,"Sentiment score: -70
Relatedness: 30"
2020-06-30 23:12:00,"Sentiment score: -50
Relatedness: 60"
2020-07-01 10:20:00,"Sentiment score: -80
Relatedness: 60"
2020-07-01 10:32:00,"Sentiment score: -80
Relatedness: 70"
2020-07-01 11:00:00,"Sentiment score: 70
Relatedness: 20"
2020-07-01 11:04:00,"Sentiment score: -80
Relatedness: 60"
2020-07-01 11:09:00,"Sentiment score: 0
Relatedness: 20"
2020-07-01 11:15:00,"Sentiment score: -70
Relatedness: 60"
2020-07-01 12:52:00,"Sentiment score: -70
Relatedness: 30"
2020-07-01 12:54:00,"Sentiment score: -85
Relatedness: 65"
2020-07-01 15:06:00,"Sentiment score: 85
Relatedness: 60"
2020-07-01 15:29:00,"Sentiment score: -60
Relatedness: 70"
2020-07-01 15:32:00,"Sentiment score: -70
Relatedness: 40"
2020-07-01 15:35:00,"Sentiment score: -90
Relatedness: 20"
2020-07-01 15:39:00,"Sentiment score: 10
Relatedness: 30"
2020-07-01 15:42:00,"Sentiment score: 70
Relatedness: 20"
2020-07-01 15:45:00,"Sentiment score: -70
Relatedness: 50"
2020-07-01 15:47:00,"Sentiment score: -50
Relatedness: 30"
2020-07-01 15:54:00,"Sentiment score: 30
Relatedness: 60"
2020-07-01 16:03:00,"Sentiment score: -70
Relatedness: 20"
2020-07-01 16:07:00,"Sentiment score: -50
Relatedness: 20"
2020-07-01 20:33:00,"Sentiment score: 0
Relatedness: 15"
2020-07-01 21:32:00,"Sentiment score: -70
Relatedness: 30"
2020-07-01 21:42:00,"Sentiment score: 70
Relatedness: 30"
2020-07-01 22:45:00,"Sentiment score: 30
Relatedness: 60"
2020-07-02 08:45:00,"Sentiment score: -80
Relatedness: 60"
2020-07-02 09:31:00,"Sentiment score: -20
Relatedness: 50"
2020-07-02 09:57:00,"Sentiment score: -50
Relatedness: 10"
2020-07-02 10:09:00,"Sentiment score: 65
Relatedness: 75"
2020-07-02 10:12:00,"Sentiment score: 0
Relatedness: 10"
2020-07-02 10:16:00,"Sentiment score: -10
Relatedness: 30"
2020-07-02 10:41:00,"Sentiment score: -80
Relatedness: 10"
2020-07-02 10:46:00,"Sentiment score: 20
Relatedness: 30"
2020-07-02 11:13:00,"Sentiment score: 85
Relatedness: 90"
2020-07-02 11:58:00,"Sentiment score: -30
Relatedness: 60"
2020-07-02 12:31:00,"Sentiment score: 80
Relatedness: 90"
2020-07-02 13:27:00,"Sentiment score: -10
Relatedness: 50"
2020-07-02 14:33:00,"Sentiment score: -40
Relatedness: 60"
2020-07-02 15:31:00,"Sentiment score: -70
Relatedness: 30"
2020-07-02 15:38:00,"Sentiment score: 0
Relatedness: 10"
2020-07-02 15:51:00,"Sentiment score: -80
Relatedness: 70"
2020-07-02 16:49:00,"Sentiment score: 70
Relatedness: 80"
2020-07-03 07:11:00,"Sentiment score: -80
Relatedness: 70"
2020-07-03 07:52:00,"Sentiment score: -60
Relatedness: 40"
2020-07-03 08:12:00,"Sentiment score: -70
Relatedness: 30"
2020-07-03 10:36:00,"Sentiment score: 60
Relatedness: 20"
2020-07-03 12:32:00,"Sentiment score: -80
Relatedness: 90"
2020-07-03 12:55:00,"Sentiment score: -70
Relatedness: 20"
2020-07-03 13:14:00,"Sentiment score: 20
Relatedness: 80"
2020-07-03 13:36:00,"Sentiment score: 70
Relatedness: 85"
2020-07-03 13:54:00,"Sentiment score: -80
Relatedness: 60"
2020-07-03 14:00:00,"Sentiment score: -70
Relatedness: 10"
2020-07-03 14:01:00,"Sentiment score: -90
Relatedness: 10"
2020-07-03 14:06:00,"Sentiment score: -70
Relatedness: 20"
2020-07-03 14:17:00,"Sentiment score: -60
Relatedness: 30"
2020-07-03 14:25:00,"Sentiment score: -90
Relatedness: 20"
2020-07-03 15:00:00,"Sentiment score: 70
Relatedness: 60"
2020-07-03 15:06:00,"Sentiment score: -60
Relatedness: 20"
2020-07-03 15:13:00,"Sentiment score: 50
Relatedness: 60"
2020-07-03 15:49:00,"Sentiment score: -70
Relatedness: 20"
2020-07-03 15:53:00,"Sentiment score: -70
Relatedness: 50"
2020-07-03 16:12:00,"Sentiment score: -80
Relatedness: 90"
2020-07-03 19:04:00,"Sentiment score: 30
Relatedness: 50"
2020-07-03 19:16:00,"Sentiment score: -70
Relatedness: 30"
2020-07-03 21:51:00,"Sentiment score: 0
Relatedness: 90"
2020-07-04 09:32:00,"Sentiment score: -90
Relatedness: 70"
2020-07-04 13:51:00,"Sentiment score: -90
Relatedness: 30"
2020-07-04 14:55:00,"Sentiment score: -20
Relatedness: 50"
2020-07-04 16:30:00,"Sentiment score: 0
Relatedness: 50"
2020-07-04 19:26:00,"Sentiment score: -60
Relatedness: 30"
2020-07-05 06:45:00,"Sentiment score: -10
Relatedness: 70"
2020-07-05 13:49:00,"Sentiment score: -80
Relatedness: 10"
2020-07-05 15:01:00,"Sentiment score: -50
Relatedness: 30"
2020-07-05 20:07:00,"Sentiment score: 50
Relatedness: 60"
2020-07-06 09:31:00,"Sentiment score: -90
Relatedness: 5"
2020-07-06 09:36:00,"Sentiment score: 10
Relatedness: 30"
2020-07-06 09:45:00,"Sentiment score: 60
Relatedness: 20"
2020-07-06 09:54:00,"Sentiment score: -70
Relatedness: 20"
2020-07-06 10:08:00,"Sentiment score: -70
Relatedness: 20"
2020-07-06 10:14:00,"Sentiment score: -70
Relatedness: 20"
2020-07-06 10:20:00,"Sentiment score: 90
Relatedness: 20"
2020-07-06 10:35:00,"Sentiment score: -80
Relatedness: 20"
2020-07-06 10:39:00,"Sentiment score: -80
Relatedness: 20"
2020-07-06 10:55:00,"Sentiment score: -70
Relatedness: 30"
2020-07-06 12:08:00,"Sentiment score: -70
Relatedness: 20"
2020-07-06 12:38:00,"Sentiment score: 50
Relatedness: 70"
2020-07-06 13:17:00,"Sentiment score: 70
Relatedness: 30"
2020-07-06 13:17:00,"Sentiment score: -90
Relatedness: 20"
2020-07-06 13:17:00,"Sentiment score: 10
Relatedness: 20"
2020-07-06 13:30:00,"Sentiment score: -70
Relatedness: 20"
2020-07-06 13:56:00,"Sentiment score: 60
Relatedness: 10"
2020-07-06 14:10:00,"Sentiment score: -70
Relatedness: 50"
2020-07-06 14:11:00,"Sentiment score: -60
Relatedness: 30"
2020-07-06 14:15:00,"Sentiment score: 10
Relatedness: 70"
2020-07-06 14:17:00,"Sentiment score: 70
Relatedness: 40"
2020-07-06 14:23:00,"Sentiment score: -70
Relatedness: 80"
2020-07-06 14:29:00,"Sentiment score: -80
Relatedness: 30"
2020-07-06 14:32:00,"Sentiment score: -70
Relatedness: 40"
2020-07-06 14:36:00,"Sentiment score: -90
Relatedness: 85"
2020-07-06 14:38:00,"Sentiment score: 30
Relatedness: 10"
2020-07-06 15:02:00,"Sentiment score: -50
Relatedness: 20"
2020-07-06 15:06:00,"Sentiment score: -70
Relatedness: 20"
2020-07-06 15:24:00,"Sentiment score: -60
Relatedness: 70"
2020-07-06 15:25:00,"Sentiment score: 50
Relatedness: 20"
2020-07-06 15:29:00,"Sentiment score: -80
Relatedness: 70"
2020-07-06 15:45:00,"Sentiment score: 90
Relatedness: 85"
2020-07-06 15:52:00,"Sentiment score: -50
Relatedness: 60"
2020-07-06 15:52:00,"Sentiment score: -90
Relatedness: 20"
2020-07-06 15:53:00,"Sentiment score: 60
Relatedness: 40"
2020-07-06 16:09:00,"Sentiment score: 70
Relatedness: 30"
2020-07-06 16:13:00,"Sentiment score: 50
Relatedness: 30"
2020-07-06 16:16:00,"Sentiment score: 20
Relatedness: 30"
2020-07-06 16:23:00,"Sentiment score: 60
Relatedness: 80"
2020-07-06 16:26:00,"Sentiment score: -70
Relatedness: 90"
2020-07-06 16:56:00,"Sentiment score: 80
Relatedness: 70"
2020-07-06 17:34:00,"Sentiment score: -80
Relatedness: 20"
2020-07-06 19:39:00,"Sentiment score: -80
Relatedness: 10"
2020-07-06 20:01:00,"Sentiment score: 5
Relatedness: 10"
2020-07-06 20:11:00,"Sentiment score: -80
Relatedness: 70"
2020-07-06 22:04:00,"Sentiment score: 80
Relatedness: 90"
2020-07-07 06:41:00,"Sentiment score: 70
Relatedness: 85"
2020-07-07 08:51:00,"Sentiment score: 80
Relatedness: 70"
2020-07-07 09:57:00,"Sentiment score: -40
Relatedness: 60"
2020-07-07 10:01:00,"Sentiment score: -70
Relatedness: 60"
2020-07-07 10:32:00,"Sentiment score: -70
Relatedness: 50"
2020-07-07 11:09:00,"Sentiment score: -30
Relatedness: 50"
2020-07-07 11:10:00,"Sentiment score: 20
Relatedness: 40"
2020-07-07 11:40:00,"Sentiment score: 70
Relatedness: 50"
2020-07-07 11:55:00,"Sentiment score: 10
Relatedness: 60"
2020-07-07 11:58:00,"Sentiment score: -60
Relatedness: 80"
2020-07-07 11:59:00,"Sentiment score: 50
Relatedness: 20"
2020-07-07 12:05:00,"Sentiment score: 10
Relatedness: 20"
2020-07-07 12:14:00,"Sentiment score: 80
Relatedness: 60"
2020-07-07 12:23:00,"Sentiment score: -70
Relatedness: 20"
2020-07-07 12:31:00,"Sentiment score: -70
Relatedness: 20"
2020-07-07 12:33:00,"Sentiment score: 80
Relatedness: 60"
2020-07-07 12:35:00,"Sentiment score: 10
Relatedness: 20"
2020-07-07 12:42:00,"Sentiment score: 70
Relatedness: 60"
2020-07-07 12:42:00,"Sentiment score: -50
Relatedness: 10"
2020-07-07 12:49:00,"Sentiment score: 65
Relatedness: 80"
2020-07-07 13:00:00,"Sentiment score: 60
Relatedness: 20"
2020-07-07 13:14:00,"Sentiment score: 0
Relatedness: 30"
2020-07-07 13:27:00,"Sentiment score: 70
Relatedness: 30"
2020-07-07 14:13:00,"Sentiment score: 70
Relatedness: 85"
2020-07-07 14:19:00,"Sentiment score: 80
Relatedness: 90"
2020-07-07 14:36:00,"Sentiment score: -10
Relatedness: 20"
2020-07-07 14:48:00,"Sentiment score: 66
Relatedness: 80"
2020-07-07 14:58:00,"Sentiment score: -70
Relatedness: 50"
2020-07-07 14:59:00,"Sentiment score: -70
Relatedness: 80"
2020-07-07 15:28:00,"Sentiment score: 20
Relatedness: 50"
2020-07-07 15:33:00,"Sentiment score: -80
Relatedness: 60"
2020-07-07 15:54:00,"Sentiment score: -70
Relatedness: 40"
2020-07-07 16:03:00,"Sentiment score: -80
Relatedness: 90"
2020-07-07 16:06:00,"Sentiment score: -60
Relatedness: 30"
2020-07-07 16:07:00,"Sentiment score: -70
Relatedness: 50"
2020-07-07 16:09:00,"Sentiment score: 80
Relatedness: 70"
2020-07-07 16:11:00,"Sentiment score: 0
Relatedness: 0"
2020-07-07 16:15:00,"Sentiment score: -25
Relatedness: 60"
2020-07-07 16:34:00,"Sentiment score: -10
Relatedness: 20"
2020-07-07 17:13:00,"Sentiment score: 75
Relatedness: 90"
2020-07-07 19:25:00,"Sentiment score: -70
Relatedness: 30"
2020-07-07 21:28:00,"Sentiment score: 20
Relatedness: 10"
2020-07-07 21:32:00,"Sentiment score: -60
Relatedness: 20"
2020-07-08 01:28:00,"Sentiment score: 10
Relatedness: 50"
2020-07-08 02:37:00,"Sentiment score: 50
Relatedness: 70"
2020-07-08 03:52:00,"Sentiment score: -20
Relatedness: 10"
2020-07-08 10:52:00,"Sentiment score: 60
Relatedness: 40"
2020-07-08 11:46:00,"Sentiment score: -70
Relatedness: 50"
2020-07-08 12:58:00,"Sentiment score: 0
Relatedness: 20"
2020-07-08 13:30:00,"Sentiment score: 80
Relatedness: 60"
2020-07-08 14:26:00,"Sentiment score: -75
Relatedness: 20"
2020-07-08 15:00:00,"Sentiment score: -80
Relatedness: 50"
2020-07-08 15:09:00,"Sentiment score: 80
Relatedness: 85"
2020-07-08 15:36:00,"Sentiment score: 70
Relatedness: 50"
2020-07-08 15:57:00,"Sentiment score: -80
Relatedness: 10"
2020-07-08 17:00:00,"Sentiment score: -80
Relatedness: 20"
2020-07-09 07:28:00,"Sentiment score: 80
Relatedness: 50"
2020-07-09 08:59:00,"Sentiment score: 70
Relatedness: 85"
2020-07-09 10:21:00,"Sentiment score: -20
Relatedness: 30"
2020-07-09 11:50:00,"Sentiment score: -50
Relatedness: 10"
2020-07-09 11:59:00,"Sentiment score: -70
Relatedness: 5"
2020-07-09 12:48:00,"Sentiment score: -60
Relatedness: 20"
2020-07-09 12:53:00,"Sentiment score: -70
Relatedness: 10"
2020-07-09 12:58:00,"Sentiment score: 0
Relatedness: 0"
2020-07-09 13:03:00,"Sentiment score: -70
Relatedness: 20"
2020-07-09 13:05:00,"Sentiment score: -90
Relatedness: 80"
2020-07-09 13:23:00,"Sentiment score: 80
Relatedness: 90"
2020-07-09 14:40:00,"Sentiment score: 10
Relatedness: 80"
2020-07-09 15:01:00,"Sentiment score: -60
Relatedness: 20"
2020-07-09 15:30:00,"Sentiment score: -20
Relatedness: 30"
2020-07-09 16:50:00,"Sentiment score: -30
Relatedness: 50"
2020-07-09 17:53:00,"Sentiment score: -50
Relatedness: 70"
2020-07-09 19:58:00,"Sentiment score: -80
Relatedness: 10"
2020-07-09 22:11:00,"Sentiment score: 0
Relatedness: 75"
2020-07-09 23:36:00,"Sentiment score: 50
Relatedness: 20"
2020-07-10 10:01:00,"Sentiment score: -30
Relatedness: 50"
2020-07-10 10:19:00,"Sentiment score: 50
Relatedness: 20"
2020-07-10 10:50:00,"Sentiment score: -70
Relatedness: 20"
2020-07-10 10:50:00,"Sentiment score: 0
Relatedness: 85"
2020-07-10 11:52:00,"Sentiment score: 0
Relatedness: 60"
2020-07-10 11:53:00,"Sentiment score: 40
Relatedness: 60"
2020-07-10 11:57:00,"Sentiment score: -30
Relatedness: 20"
2020-07-10 12:51:00,"Sentiment score: 80
Relatedness: 90"
2020-07-10 13:27:00,"Sentiment score: 70
Relatedness: 80"
2020-07-10 13:32:00,"Sentiment score: -30
Relatedness: 20"
2020-07-10 13:40:00,"Sentiment score: 50
Relatedness: 100"
2020-07-10 16:31:00,"Sentiment score: -25
Relatedness: 40"
2020-07-10 16:34:00,"Sentiment score: 80
Relatedness: 70"
2020-07-10 16:50:00,"Sentiment score: 10
Relatedness: 60"
2020-07-11 06:29:00,"Sentiment score: -70
Relatedness: 30"
2020-07-11 09:17:00,"Sentiment score: 10
Relatedness: 60"
2020-07-11 15:05:00,"Sentiment score: 60
Relatedness: 80"
2020-07-11 15:05:00,"Sentiment score: 0
Relatedness: 40"
2020-07-11 15:31:00,"Sentiment score: -90
Relatedness: 10"
2020-07-12 15:04:00,"Sentiment score: 50
Relatedness: 80"
2020-07-12 15:06:00,"Sentiment score: -70
Relatedness: 60"
2020-07-12 19:04:00,"Sentiment score: -80
Relatedness: 30"
2020-07-12 21:59:00,"Sentiment score: 80
Relatedness: 10"
2020-07-13 09:28:00,"Sentiment score: -80
Relatedness: 90"
2020-07-13 12:01:00,"Sentiment score: 70
Relatedness: 80"
2020-07-13 12:05:00,"Sentiment score: 70
Relatedness: 60"
2020-07-13 14:43:00,"Sentiment score: 20
Relatedness: 50"
2020-07-13 14:55:00,"Sentiment score: 10
Relatedness: 30"
2020-07-13 14:57:00,"Sentiment score: -80
Relatedness: 10"
2020-07-13 15:11:00,"Sentiment score: -80
Relatedness: 60"
2020-07-13 15:26:00,"Sentiment score: -70
Relatedness: 80"
2020-07-13 15:27:00,"Sentiment score: -70
Relatedness: 40"
2020-07-13 15:50:00,"Sentiment score: 80
Relatedness: 90"
2020-07-13 17:35:00,"Sentiment score: 80
Relatedness: 90"
2020-07-13 19:29:00,"Sentiment score: 20
Relatedness: 50"
2020-07-13 20:22:00,"Sentiment score: 80
Relatedness: 60"
2020-07-13 21:46:00,"Sentiment score: -80
Relatedness: 50"
2020-07-13 22:42:00,"Sentiment score: -70
Relatedness: 20"
2020-07-14 03:23:00,"Sentiment score: -50
Relatedness: 10"
2020-07-14 07:32:00,"Sentiment score: 50
Relatedness: 30"
2020-07-14 08:06:00,"Sentiment score: -70
Relatedness: 30"
2020-07-14 10:19:00,"Sentiment score: 70
Relatedness: 80"
2020-07-14 10:27:00,"Sentiment score: 50
Relatedness: 80"
2020-07-14 13:10:00,"Sentiment score: 10
Relatedness: 5"
2020-07-14 16:58:00,"Sentiment score: -60
Relatedness: 80"
2020-07-15 09:38:00,"Sentiment score: -70
Relatedness: 20"
2020-07-15 12:24:00,"Sentiment score: 10
Relatedness: 30"
2020-07-15 13:33:00,"Sentiment score: 50
Relatedness: 70"
2020-07-15 15:33:00,"Sentiment score: -80
Relatedness: 60"
2020-07-15 16:04:00,"Sentiment score: 0
Relatedness: 10"
2020-07-15 16:25:00,"Sentiment score: -70
Relatedness: 10"
2020-07-15 16:34:00,"Sentiment score: -70
Relatedness: 20"
2020-07-15 17:03:00,"Sentiment score: -60
Relatedness: 30"
2020-07-15 18:20:00,"Sentiment score: -20
Relatedness: 30"
2020-07-15 20:28:00,"Sentiment score: -70
Relatedness: 80"
